description,name,geometry
,87600,"<Polygon><outerBoundaryIs><LinearRing><coordinates>27.75301,64.195768,0.0 27.74065,64.194573,0.0 27.717819,64.193975,0.0 27.714901,64.199392,0.0 27.715759,64.203427,0.0 27.726574,64.20436,0.0 27.738376,64.206191,0.0 27.744942,64.202493,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,87700,"<Polygon><outerBoundaryIs><LinearRing><coordinates>27.696533,64.218961,0.0 27.699451,64.217243,0.0 27.694473,64.213435,0.0 27.694559,64.208207,0.0 27.691727,64.201671,0.0 27.675676,64.204958,0.0 27.65542,64.202829,0.0 27.631044,64.196553,0.0 27.626667,64.19857,0.0 27.634392,64.211792,0.0 27.65027,64.214817,0.0 27.658424,64.222955,0.0 27.664862,64.22762,0.0 27.678595,64.231277,0.0 27.682972,64.22665,0.0 27.691898,64.221835,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,87800,"<Polygon><outerBoundaryIs><LinearRing><coordinates>27.312355,64.298398,0.0 27.440414,64.297356,0.0 27.485046,64.317003,0.0 27.597313,64.315813,0.0 27.59285,64.286484,0.0 27.605896,64.277545,0.0 27.611217,64.262566,0.0 27.634563,64.253321,0.0 27.659454,64.239671,0.0 27.678595,64.231277,0.0 27.664862,64.22762,0.0 27.658424,64.222955,0.0 27.65027,64.214817,0.0 27.634392,64.211792,0.0 27.626667,64.19857,0.0 27.631044,64.196553,0.0 27.598858,64.184707,0.0 27.57019,64.148353,0.0 27.481441,64.131581,0.0 27.447796,64.117197,0.0 27.447281,64.098907,0.0 27.486763,64.068146,0.0 27.447624,64.043213,0.0 27.424278,64.008027,0.0 27.421188,63.964963,0.0 27.37793,63.970086,0.0 27.289181,63.985073,0.0 27.26223,64.011488,0.0 27.281456,64.022167,0.0 27.269783,64.048321,0.0 27.338448,64.079104,0.0 27.322655,64.087957,0.0 27.269783,64.118696,0.0 27.230644,64.15464,0.0 27.191849,64.187847,0.0 27.248497,64.229523,0.0 27.293129,64.251158,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,87830,"<Polygon><outerBoundaryIs><LinearRing><coordinates>27.702198,64.238254,0.0 27.691727,64.237209,0.0 27.667351,64.24176,0.0 27.650528,64.2525,0.0 27.637138,64.260926,0.0 27.635593,64.270466,0.0 27.670784,64.27136,0.0 27.702541,64.274341,0.0 27.725201,64.274043,0.0 27.721939,64.261895,0.0 27.719107,64.24907,0.0 27.704859,64.24631,0.0 27.704945,64.243513,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,87850,"<Polygon><outerBoundaryIs><LinearRing><coordinates>27.635593,64.270466,0.0 27.605896,64.277545,0.0 27.59285,64.286484,0.0 27.597313,64.315813,0.0 27.650871,64.331284,0.0 27.68383,64.330986,0.0 27.69619,64.309711,0.0 27.718506,64.295271,0.0 27.725201,64.274043,0.0 27.702541,64.274341,0.0 27.670784,64.27136,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,87900,"<Polygon><outerBoundaryIs><LinearRing><coordinates>27.421188,63.964963,0.0 27.424278,64.008027,0.0 27.447624,64.043213,0.0 27.486763,64.068146,0.0 27.447281,64.098907,0.0 27.447796,64.117197,0.0 27.481441,64.131581,0.0 27.57019,64.148353,0.0 27.598858,64.184707,0.0 27.631044,64.196553,0.0 27.65542,64.202829,0.0 27.675676,64.204958,0.0 27.691727,64.201671,0.0 27.717819,64.193975,0.0 27.74065,64.194573,0.0 27.75301,64.195768,0.0 27.753696,64.186127,0.0 27.758503,64.181717,0.0 27.791634,64.18964,0.0 27.813778,64.188146,0.0 27.863388,64.185006,0.0 27.834206,64.160402,0.0 27.808285,64.161299,0.0 27.808971,64.155463,0.0 27.849483,64.153742,0.0 27.853947,64.143113,0.0 27.825794,64.137273,0.0 27.833691,64.103781,0.0 27.849998,64.071449,0.0 27.846222,64.057485,0.0 27.826996,64.053129,0.0 27.841759,64.038554,0.0 27.883644,64.026979,0.0 27.909737,64.007576,0.0 27.967758,63.985148,0.0 28.02887,63.962099,0.0 28.02578,63.947175,0.0 28.064232,63.90447,0.0 28.02681,63.872739,0.0 27.972565,63.897825,0.0 27.91214,63.896616,0.0 27.8936,63.851564,0.0 27.761078,63.903564,0.0 27.712326,63.913681,0.0 27.665291,63.922435,0.0 27.649498,63.917907,0.0 27.57534,63.945667,0.0 27.543411,63.956372,0.0 27.480583,63.961195,0.0 27.496033,63.949889,0.0 27.453117,63.944159,0.0 27.429428,63.947929,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,87910,"<Polygon><outerBoundaryIs><LinearRing><coordinates>27.718506,64.295271,0.0 27.747345,64.301748,0.0 27.770348,64.306437,0.0 27.792835,64.311423,0.0 27.794724,64.30145,0.0 27.803993,64.289314,0.0 27.805538,64.270615,0.0 27.780218,64.267448,0.0 27.763138,64.264727,0.0 27.759533,64.257571,0.0 27.744083,64.250039,0.0 27.731981,64.242954,0.0 27.719107,64.24907,0.0 27.721939,64.261895,0.0 27.725201,64.274043,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,87930,"<Polygon><outerBoundaryIs><LinearRing><coordinates>27.68383,64.330986,0.0 27.728462,64.343178,0.0 27.790947,64.343922,0.0 27.867851,64.340503,0.0 27.876434,64.32221,0.0 27.888451,64.312688,0.0 27.874718,64.291101,0.0 27.853432,64.290505,0.0 27.803993,64.289314,0.0 27.794724,64.30145,0.0 27.792835,64.311423,0.0 27.770348,64.306437,0.0 27.747345,64.301748,0.0 27.718506,64.295271,0.0 27.69619,64.309711,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,87950,"<Polygon><outerBoundaryIs><LinearRing><coordinates>27.888451,64.312688,0.0 27.939262,64.306139,0.0 27.983551,64.295866,0.0 27.97823,64.293335,0.0 27.950249,64.289537,0.0 27.957115,64.277992,0.0 27.972221,64.269944,0.0 28.018742,64.274863,0.0 28.019428,64.261149,0.0 27.999001,64.238179,0.0 27.974625,64.22818,0.0 27.944069,64.202194,0.0 27.879009,64.205331,0.0 27.870083,64.223328,0.0 27.871628,64.243327,0.0 27.859783,64.256229,0.0 27.829657,64.26715,0.0 27.806654,64.267932,0.0 27.805538,64.270615,0.0 27.803993,64.289314,0.0 27.853432,64.290505,0.0 27.874718,64.291101,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,87970,"<Polygon><outerBoundaryIs><LinearRing><coordinates>27.790947,64.343922,0.0 27.790604,64.363982,0.0 27.840042,64.360417,0.0 27.887764,64.351056,0.0 27.948532,64.341692,0.0 28.035393,64.337083,0.0 28.044662,64.318045,0.0 28.105431,64.30867,0.0 28.132553,64.315664,0.0 28.13839,64.323252,0.0 28.177185,64.293335,0.0 28.176842,64.283206,0.0 28.173065,64.266367,0.0 28.142509,64.265324,0.0 28.111954,64.263833,0.0 28.076763,64.266442,0.0 28.018742,64.274863,0.0 27.972221,64.269944,0.0 27.957115,64.277992,0.0 27.950249,64.289537,0.0 27.97823,64.293335,0.0 27.983551,64.295866,0.0 27.939262,64.306139,0.0 27.888451,64.312688,0.0 27.876434,64.32221,0.0 27.867851,64.340503,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,88120,"<Polygon><outerBoundaryIs><LinearRing><coordinates>27.970505,64.001406,0.0 27.987671,64.019159,0.0 28.027153,64.022167,0.0 28.032646,64.040057,0.0 28.032646,64.054481,0.0 28.079681,64.07325,0.0 28.12397,64.075802,0.0 28.180962,64.058686,0.0 28.188171,64.023821,0.0 28.188515,64.010585,0.0 28.199501,63.987105,0.0 28.213577,63.980781,0.0 28.22422,63.959688,0.0 28.373566,63.954261,0.0 28.384552,63.915794,0.0 28.321037,63.891782,0.0 28.293228,63.876518,0.0 28.257866,63.864724,0.0 28.21804,63.862002,0.0 28.169632,63.870622,0.0 28.134613,63.879995,0.0 28.104401,63.893595,0.0 28.02681,63.872739,0.0 28.064232,63.90447,0.0 28.02578,63.947175,0.0 28.02887,63.962099,0.0 27.967758,63.985148,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,88200,"<Polygon><outerBoundaryIs><LinearRing><coordinates>26.867752,64.03675,0.0 26.781235,64.056283,0.0 26.775055,64.167957,0.0 26.8396,64.165564,0.0 26.856422,64.160177,0.0 26.865692,64.13922,0.0 26.905861,64.132031,0.0 26.945343,64.120045,0.0 26.985512,64.121393,0.0 27.019844,64.135925,0.0 27.039757,64.161225,0.0 27.121124,64.152095,0.0 27.166786,64.144161,0.0 27.197685,64.148952,0.0 27.230644,64.15464,0.0 27.269783,64.118696,0.0 27.322655,64.087957,0.0 27.338448,64.079104,0.0 27.269783,64.048321,0.0 27.281456,64.022167,0.0 27.26223,64.011488,0.0 27.289181,63.985073,0.0 27.2612,63.989816,0.0 27.130737,63.99674,0.0 27.119064,63.991321,0.0 27.010918,63.997945,0.0 26.896935,64.028482,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,88270,"<Polygon><outerBoundaryIs><LinearRing><coordinates>27.230644,64.15464,0.0 27.197685,64.148952,0.0 27.166786,64.144161,0.0 27.121124,64.152095,0.0 27.039757,64.161225,0.0 27.019844,64.135925,0.0 26.985512,64.121393,0.0 26.945343,64.120045,0.0 26.905861,64.132031,0.0 26.865692,64.13922,0.0 26.856422,64.160177,0.0 26.8396,64.165564,0.0 26.775055,64.167957,0.0 26.772308,64.201447,0.0 26.765099,64.263982,0.0 26.753082,64.278737,0.0 26.81797,64.305097,0.0 26.874275,64.306139,0.0 26.904144,64.315366,0.0 26.926804,64.326524,0.0 26.965599,64.292888,0.0 27.041473,64.282164,0.0 27.118721,64.285888,0.0 27.184982,64.306735,0.0 27.312355,64.298398,0.0 27.293129,64.251158,0.0 27.248497,64.229523,0.0 27.191849,64.187847,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,88300,"<Polygon><outerBoundaryIs><LinearRing><coordinates>27.239227,64.406135,0.0 27.261715,64.45111,0.0 27.324371,64.454146,0.0 27.442474,64.443336,0.0 27.474403,64.428965,0.0 27.530022,64.448667,0.0 27.553711,64.444224,0.0 27.571564,64.415773,0.0 27.649841,64.417256,0.0 27.630959,64.376753,0.0 27.67662,64.374378,0.0 27.735329,64.435929,0.0 27.684517,64.452221,0.0 27.708206,64.477232,0.0 27.669411,64.52246,0.0 27.728462,64.533091,0.0 27.758675,64.527186,0.0 27.777214,64.538258,0.0 27.836609,64.551686,0.0 27.875404,64.579112,0.0 27.934799,64.581322,0.0 27.975311,64.571742,0.0 27.992134,64.557881,0.0 28.00621,64.538996,0.0 28.019943,64.516996,0.0 28.029213,64.496012,0.0 28.049469,64.487141,0.0 27.971191,64.476344,0.0 27.936516,64.449408,0.0 27.913513,64.400943,0.0 27.89978,64.381355,0.0 27.820129,64.386254,0.0 27.790604,64.363982,0.0 27.790947,64.343922,0.0 27.728462,64.343178,0.0 27.68383,64.330986,0.0 27.650871,64.331284,0.0 27.597313,64.315813,0.0 27.485046,64.317003,0.0 27.440414,64.297356,0.0 27.312355,64.298398,0.0 27.184982,64.306735,0.0 27.213478,64.345259,0.0 27.240257,64.366061,0.0 27.25605,64.390706,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,88310,"<Polygon><outerBoundaryIs><LinearRing><coordinates>27.530022,64.448667,0.0 27.518005,64.465247,0.0 27.542725,64.485071,0.0 27.536201,64.505176,0.0 27.563324,64.507984,0.0 27.567444,64.519507,0.0 27.590103,64.518325,0.0 27.619286,64.505324,0.0 27.669411,64.52246,0.0 27.708206,64.477232,0.0 27.684517,64.452221,0.0 27.735329,64.435929,0.0 27.67662,64.374378,0.0 27.630959,64.376753,0.0 27.649841,64.417256,0.0 27.571564,64.415773,0.0 27.553711,64.444224,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,88340,"<Polygon><outerBoundaryIs><LinearRing><coordinates>27.096405,64.469835,0.0 27.185669,64.458883,0.0 27.168503,64.43667,0.0 27.198029,64.430151,0.0 27.239227,64.406135,0.0 27.25605,64.390706,0.0 27.240257,64.366061,0.0 27.213478,64.345259,0.0 27.184982,64.306735,0.0 27.118721,64.285888,0.0 27.041473,64.282164,0.0 26.965599,64.292888,0.0 26.926804,64.326524,0.0 26.891785,64.351947,0.0 26.959076,64.392635,0.0 27.025681,64.425557,0.0 27.030144,64.456218,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,88350,"<Polygon><outerBoundaryIs><LinearRing><coordinates>27.185669,64.458883,0.0 27.218971,64.479303,0.0 27.290726,64.498525,0.0 27.304459,64.508722,0.0 27.335701,64.53811,0.0 27.354584,64.553309,0.0 27.395096,64.572184,0.0 27.414665,64.571447,0.0 27.422218,64.551981,0.0 27.452087,64.537667,0.0 27.47715,64.545194,0.0 27.489166,64.541948,0.0 27.48333,64.523789,0.0 27.508392,64.512416,0.0 27.536201,64.505176,0.0 27.542725,64.485071,0.0 27.518005,64.465247,0.0 27.530022,64.448667,0.0 27.474403,64.428965,0.0 27.442474,64.443336,0.0 27.324371,64.454146,0.0 27.261715,64.45111,0.0 27.239227,64.406135,0.0 27.198029,64.430151,0.0 27.168503,64.43667,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,88380,"<Polygon><outerBoundaryIs><LinearRing><coordinates>27.89978,64.381355,0.0 27.913513,64.400943,0.0 27.936516,64.449408,0.0 27.971191,64.476344,0.0 28.049469,64.487141,0.0 28.072472,64.473238,0.0 28.096848,64.462139,0.0 28.131866,64.462139,0.0 28.134613,64.448963,0.0 28.095474,64.39308,0.0 28.090324,64.36517,0.0 28.03299,64.355068,0.0 27.981491,64.372893,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,88400,"<Polygon><outerBoundaryIs><LinearRing><coordinates>27.875404,64.579112,0.0 27.91008,64.611515,0.0 28.004837,64.622406,0.0 28.112297,64.636234,0.0 28.12809,64.632704,0.0 28.154526,64.635645,0.0 28.175812,64.638881,0.0 28.258209,64.63241,0.0 28.300095,64.606657,0.0 28.329277,64.577859,0.0 28.316574,64.570415,0.0 28.307648,64.56319,0.0 28.289795,64.556849,0.0 28.278465,64.527924,0.0 28.297348,64.520836,0.0 28.344383,64.521279,0.0 28.462486,64.51345,0.0 28.512955,64.50621,0.0 28.527374,64.511234,0.0 28.595695,64.514189,0.0 28.694229,64.527186,0.0 28.742294,64.516405,0.0 28.802376,64.492908,0.0 28.840828,64.430299,0.0 28.773193,64.426149,0.0 28.722038,64.425853,0.0 28.643074,64.41607,0.0 28.581276,64.411918,0.0 28.590546,64.383434,0.0 28.530121,64.362348,0.0 28.507118,64.365764,0.0 28.453903,64.374526,0.0 28.35743,64.392635,0.0 28.322754,64.402723,0.0 28.241043,64.413846,0.0 28.144226,64.390854,0.0 28.095474,64.39308,0.0 28.134613,64.448963,0.0 28.131866,64.462139,0.0 28.096848,64.462139,0.0 28.072472,64.473238,0.0 28.049469,64.487141,0.0 28.029213,64.496012,0.0 28.019943,64.516996,0.0 28.00621,64.538996,0.0 27.992134,64.557881,0.0 27.975311,64.571742,0.0 27.934799,64.581322,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,88440,"<Polygon><outerBoundaryIs><LinearRing><coordinates>28.329277,64.577859,0.0 28.35743,64.585595,0.0 28.392105,64.575869,0.0 28.424034,64.595539,0.0 28.57029,64.565402,0.0 28.721695,64.526152,0.0 28.813362,64.504733,0.0 28.861084,64.492169,0.0 28.821259,64.485071,0.0 28.802376,64.492908,0.0 28.742294,64.516405,0.0 28.694229,64.527186,0.0 28.595695,64.514189,0.0 28.527374,64.511234,0.0 28.512955,64.50621,0.0 28.462486,64.51345,0.0 28.344383,64.521279,0.0 28.297348,64.520836,0.0 28.278465,64.527924,0.0 28.289795,64.556849,0.0 28.307648,64.56319,0.0 28.316574,64.570415,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,88460,"<Polygon><outerBoundaryIs><LinearRing><coordinates>28.840828,64.430299,0.0 28.848724,64.402723,0.0 28.839798,64.380762,0.0 28.810272,64.3408,0.0 28.76564,64.311051,0.0 28.693886,64.307628,0.0 28.602562,64.328309,0.0 28.602219,64.337529,0.0 28.576126,64.33857,0.0 28.530121,64.362348,0.0 28.590546,64.383434,0.0 28.581276,64.411918,0.0 28.643074,64.41607,0.0 28.722038,64.425853,0.0 28.773193,64.426149,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,88470,"<Polygon><outerBoundaryIs><LinearRing><coordinates>27.790604,64.363982,0.0 27.820129,64.386254,0.0 27.89978,64.381355,0.0 27.981491,64.372893,0.0 28.03299,64.355068,0.0 28.090324,64.36517,0.0 28.095474,64.39308,0.0 28.144226,64.390854,0.0 28.241043,64.413846,0.0 28.322754,64.402723,0.0 28.35743,64.392635,0.0 28.453903,64.374526,0.0 28.371506,64.361011,0.0 28.33889,64.33396,0.0 28.289452,64.32935,0.0 28.246193,64.340205,0.0 28.213234,64.338867,0.0 28.208771,64.329053,0.0 28.164139,64.324442,0.0 28.13839,64.323252,0.0 28.132553,64.315664,0.0 28.105431,64.30867,0.0 28.044662,64.318045,0.0 28.035393,64.337083,0.0 27.948532,64.341692,0.0 27.887764,64.351056,0.0 27.840042,64.360417,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,88490,"<Polygon><outerBoundaryIs><LinearRing><coordinates>28.173065,64.266367,0.0 28.178902,64.242506,0.0 28.148346,64.234896,0.0 28.12809,64.225194,0.0 28.131866,64.215638,0.0 28.129635,64.208394,0.0 28.125687,64.186651,0.0 28.108521,64.168556,0.0 28.030586,64.172744,0.0 27.983894,64.18396,0.0 27.948532,64.189342,0.0 27.944069,64.202194,0.0 27.974625,64.22818,0.0 27.999001,64.238179,0.0 28.019428,64.261149,0.0 28.018742,64.274863,0.0 28.076763,64.266442,0.0 28.111954,64.263833,0.0 28.142509,64.265324,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,88530,"<Polygon><outerBoundaryIs><LinearRing><coordinates>28.289452,64.32935,0.0 28.318634,64.30346,0.0 28.314857,64.296611,0.0 28.291512,64.288271,0.0 28.275032,64.277172,0.0 28.249626,64.269423,0.0 28.244476,64.259807,0.0 28.195724,64.260702,0.0 28.173065,64.266367,0.0 28.176842,64.283206,0.0 28.177185,64.293335,0.0 28.13839,64.323252,0.0 28.164139,64.324442,0.0 28.208771,64.329053,0.0 28.213234,64.338867,0.0 28.246193,64.340205,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,88600,"<Polygon><outerBoundaryIs><LinearRing><coordinates>28.76564,64.311051,0.0 28.792419,64.280674,0.0 28.830185,64.251158,0.0 28.865204,64.229971,0.0 28.88031,64.189939,0.0 28.860397,64.177231,0.0 28.917389,64.148353,0.0 28.927689,64.137273,0.0 28.887177,64.101306,0.0 28.859711,64.105955,0.0 28.818512,64.107604,0.0 28.76564,64.091408,0.0 28.756027,64.078804,0.0 28.838425,64.064693,0.0 28.907776,64.04727,0.0 28.979187,64.03675,0.0 29.020386,64.003964,0.0 29.164581,63.984546,0.0 29.166641,63.963004,0.0 29.115829,63.95607,0.0 29.146042,63.921379,0.0 29.184494,63.913832,0.0 29.154282,63.84763,0.0 29.119263,63.845814,0.0 28.98468,63.841577,0.0 28.891983,63.841577,0.0 28.848038,63.848084,0.0 28.753281,63.851564,0.0 28.672256,63.862607,0.0 28.584023,63.870622,0.0 28.579559,63.880599,0.0 28.591232,63.905225,0.0 28.56617,63.913832,0.0 28.466263,63.917605,0.0 28.384552,63.915794,0.0 28.373566,63.954261,0.0 28.369446,64.000804,0.0 28.372879,64.023971,0.0 28.396225,64.03194,0.0 28.390388,64.038854,0.0 28.380089,64.056884,0.0 28.33889,64.070698,0.0 28.301468,64.079104,0.0 28.283615,64.074151,0.0 28.250828,64.078729,0.0 28.229027,64.070398,0.0 28.211861,64.069047,0.0 28.180962,64.058686,0.0 28.12397,64.075802,0.0 28.136673,64.079854,0.0 28.118477,64.091858,0.0 28.143539,64.103706,0.0 28.162937,64.111502,0.0 28.186111,64.118097,0.0 28.238297,64.1139,0.0 28.273659,64.130383,0.0 28.303185,64.133379,0.0 28.315887,64.144161,0.0 28.340092,64.145658,0.0 28.380089,64.141616,0.0 28.375969,64.151497,0.0 28.392448,64.160476,0.0 28.384895,64.1708,0.0 28.395195,64.182614,0.0 28.408585,64.19263,0.0 28.413734,64.210859,0.0 28.405151,64.226239,0.0 28.418198,64.253544,0.0 28.422661,64.262342,0.0 28.419571,64.275608,0.0 28.398285,64.28276,0.0 28.436737,64.301822,0.0 28.359833,64.318789,0.0 28.33889,64.33396,0.0 28.371506,64.361011,0.0 28.453903,64.374526,0.0 28.507118,64.365764,0.0 28.530121,64.362348,0.0 28.576126,64.33857,0.0 28.602219,64.337529,0.0 28.602562,64.328309,0.0 28.693886,64.307628,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,88610,"<Polygon><outerBoundaryIs><LinearRing><coordinates>28.33889,64.33396,0.0 28.359833,64.318789,0.0 28.436737,64.301822,0.0 28.398285,64.28276,0.0 28.419571,64.275608,0.0 28.422661,64.262342,0.0 28.418198,64.253544,0.0 28.405151,64.226239,0.0 28.413734,64.210859,0.0 28.408585,64.19263,0.0 28.395195,64.182614,0.0 28.384895,64.1708,0.0 28.392448,64.160476,0.0 28.375969,64.151497,0.0 28.380089,64.141616,0.0 28.340092,64.145658,0.0 28.315887,64.144161,0.0 28.303185,64.133379,0.0 28.273659,64.130383,0.0 28.238297,64.1139,0.0 28.186111,64.118097,0.0 28.197441,64.136374,0.0 28.153152,64.15883,0.0 28.108521,64.168556,0.0 28.125687,64.186651,0.0 28.129635,64.208394,0.0 28.131866,64.215638,0.0 28.12809,64.225194,0.0 28.148346,64.234896,0.0 28.178902,64.242506,0.0 28.173065,64.266367,0.0 28.195724,64.260702,0.0 28.244476,64.259807,0.0 28.249626,64.269423,0.0 28.275032,64.277172,0.0 28.291512,64.288271,0.0 28.314857,64.296611,0.0 28.318634,64.30346,0.0 28.289452,64.32935,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,88620,"<Polygon><outerBoundaryIs><LinearRing><coordinates>28.186111,64.118097,0.0 28.162937,64.111502,0.0 28.143539,64.103706,0.0 28.118477,64.091858,0.0 28.136673,64.079854,0.0 28.12397,64.075802,0.0 28.079681,64.07325,0.0 28.032646,64.054481,0.0 28.032646,64.040057,0.0 28.027153,64.022167,0.0 27.987671,64.019159,0.0 27.970505,64.001406,0.0 27.967758,63.985148,0.0 27.909737,64.007576,0.0 27.883644,64.026979,0.0 27.841759,64.038554,0.0 27.826996,64.053129,0.0 27.846222,64.057485,0.0 27.849998,64.071449,0.0 27.833691,64.103781,0.0 27.825794,64.137273,0.0 27.853947,64.143113,0.0 27.849483,64.153742,0.0 27.808971,64.155463,0.0 27.808285,64.161299,0.0 27.834206,64.160402,0.0 27.863388,64.185006,0.0 27.879009,64.205331,0.0 27.944069,64.202194,0.0 27.948532,64.189342,0.0 27.983894,64.18396,0.0 28.030586,64.172744,0.0 28.108521,64.168556,0.0 28.153152,64.15883,0.0 28.197441,64.136374,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,88640,"<Polygon><outerBoundaryIs><LinearRing><coordinates>28.887177,64.101306,0.0 28.909492,64.092008,0.0 28.925285,64.086607,0.0 29.00528,64.052828,0.0 28.979187,64.03675,0.0 28.907776,64.04727,0.0 28.838425,64.064693,0.0 28.756027,64.078804,0.0 28.76564,64.091408,0.0 28.818512,64.107604,0.0 28.859711,64.105955,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,88670,"<Polygon><outerBoundaryIs><LinearRing><coordinates>28.180962,64.058686,0.0 28.211861,64.069047,0.0 28.229027,64.070398,0.0 28.250828,64.078729,0.0 28.283615,64.074151,0.0 28.301468,64.079104,0.0 28.33889,64.070698,0.0 28.380089,64.056884,0.0 28.390388,64.038854,0.0 28.396225,64.03194,0.0 28.372879,64.023971,0.0 28.369446,64.000804,0.0 28.373566,63.954261,0.0 28.22422,63.959688,0.0 28.213577,63.980781,0.0 28.199501,63.987105,0.0 28.188515,64.010585,0.0 28.188171,64.023821,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
